id,name,generation,role,anime_type,visible_genre_1,visible_genre_2,hidden_affinity,runtime_portrait_path,source_portrait_path,source_manifest_row,source_manifest_sequence,expected_source_filename,expected_runtime_filename,actual_runtime_filename,sha256,source_sha256,perceptual_hash,width,height,source_file_exists,runtime_file_exists,filename_id_mapping_matches,runtime_references_intended_source,metadata_matches_authoritative,portrait_appears_elsewhere,suspected_visual_duplicate_ids
vg_mascot_shonen_mythology,Talonfang,V5 Vampire/Grimdark,pet,shonen,grimdark,mythology,vampire,cast/v5/vg_mascot_shonen_mythology.png,vg_mascot_shonen_mythology.png,vampire-grimdark-pack.mjs legacy partner mythology,,vg_mascot_shonen_mythology.png,vg_mascot_shonen_mythology.png,vg_mascot_shonen_mythology.png,5c9616ad990906063c953297e5027e4095af8070a4d01b2f5cefd458677e01f2,5c9616ad990906063c953297e5027e4095af8070a4d01b2f5cefd458677e01f2,12216bc93c7abb64,340,431,True,True,True,True,True,False,
vg_mascot_shonen_nordic,Biscuitfang,V5 Vampire/Grimdark,pet,shonen,grimdark,nordic,vampire,cast/v5/vg_mascot_shonen_nordic.png,vg_mascot_shonen_nordic.png,vampire-grimdark-pack.mjs legacy partner nordic,,vg_mascot_shonen_nordic.png,vg_mascot_shonen_nordic.png,vg_mascot_shonen_nordic.png,d5479ef6d807cc09a1c3dcca1bb563bba61ed10e5ecf198d70b0cd9e1df0783a,d5479ef6d807cc09a1c3dcca1bb563bba61ed10e5ecf198d70b0cd9e1df0783a,357fc0a88ba53a98,340,431,True,True,True,True,True,False,
vg_mascot_shonen_samurai,Sablewingfang,V5 Vampire/Grimdark,pet,shonen,grimdark,samurai,vampire,cast/v5/vg_mascot_shonen_samurai.png,vg_mascot_shonen_samurai.png,vampire-grimdark-pack.mjs legacy partner samurai,,vg_mascot_shonen_samurai.png,vg_mascot_shonen_samurai.png,vg_mascot_shonen_samurai.png,6a5c9a887a6619c7cecb63d7df28ff48f5aa5ecd86237a9c673463feeb46168f,6a5c9a887a6619c7cecb63d7df28ff48f5aa5ecd86237a9c673463feeb46168f,73812d3f2d726056,385,384,True,True,True,True,True,False,
vg_mascot_shonen_shinobi,Lumenfang,V5 Vampire/Grimdark,pet,shonen,grimdark,shinobi,vampire,cast/v5/vg_mascot_shonen_shinobi.png,vg_mascot_shonen_shinobi.png,vampire-grimdark-pack.mjs legacy partner shinobi,,vg_mascot_shonen_shinobi.png,vg_mascot_shonen_shinobi.png,vg_mascot_shonen_shinobi.png,d978090ef8af4b3a4ceb74ed21f68d0727150ce1858de52690fe7f405f717fe1,d978090ef8af4b3a4ceb74ed21f68d0727150ce1858de52690fe7f405f717fe1,7c8f0bc884e1297e,385,384,True,True,True,True,True,False,
vg_mascot_shojo_mecha,Noxwing,V5 Vampire/Grimdark,pet,shojo,vampire,mecha,grimdark,cast/v5/vg_mascot_shojo_mecha.png,vg_mascot_shojo_mecha.png,vampire-grimdark-pack.mjs legacy partner mecha,,vg_mascot_shojo_mecha.png,vg_mascot_shojo_mecha.png,vg_mascot_shojo_mecha.png,192dbf6807e2ecec803002e3e66ffb3ff13e09f2e7e73ac83c6a6b7df09380c3,192dbf6807e2ecec803002e3e66ffb3ff13e09f2e7e73ac83c6a6b7df09380c3,25a5c37417989e8e,339,431,True,True,True,True,True,False,
vg_mascot_shojo_isekai,Morrowwing,V5 Vampire/Grimdark,pet,shojo,grimdark,isekai,vampire,cast/v5/vg_mascot_shojo_isekai.png,vg_mascot_shojo_isekai.png,vampire-grimdark-pack.mjs legacy partner isekai,,vg_mascot_shojo_isekai.png,vg_mascot_shojo_isekai.png,vg_mascot_shojo_isekai.png,18b0af698c191c5c47c9fcf3ecf431b00fe318bd5291a9c3c44c107fb3488787,18b0af698c191c5c47c9fcf3ecf431b00fe318bd5291a9c3c44c107fb3488787,50cd1f23e10f0df8,380,382,True,True,True,True,True,False,
vg_mascot_shojo_slice,Cinderwing,V5 Vampire/Grimdark,pet,shojo,vampire,slice,grimdark,cast/v5/vg_mascot_shojo_slice.png,vg_mascot_shojo_slice.png,vampire-grimdark-pack.mjs legacy partner slice,,vg_mascot_shojo_slice.png,vg_mascot_shojo_slice.png,vg_mascot_shojo_slice.png,30fb1c870def2aaf365257e9ee7a8f42880ac061947b1057fd7d1d0c8f0d0c29,30fb1c870def2aaf365257e9ee7a8f42880ac061947b1057fd7d1d0c8f0d0c29,3cdd17ae40336235,341,431,True,True,True,True,True,False,
vg_mascot_shojo_horror,Velvetwing,V5 Vampire/Grimdark,pet,shojo,grimdark,horror,vampire,cast/v5/vg_mascot_shojo_horror.png,vg_mascot_shojo_horror.png,vampire-grimdark-pack.mjs legacy partner horror,,vg_mascot_shojo_horror.png,vg_mascot_shojo_horror.png,vg_mascot_shojo_horror.png,6883e163d926c37b7b9e922d08488d7097757e6e90d27078911823524fbce065,6883e163d926c37b7b9e922d08488d7097757e6e90d27078911823524fbce065,0dce5fcc4a3d102b,379,382,True,True,True,True,True,False,
vg_mascot_shojo_romance,Gloomwing,V5 Vampire/Grimdark,pet,shojo,vampire,romance,grimdark,cast/v5/vg_mascot_shojo_romance.png,vg_mascot_shojo_romance.png,vampire-grimdark-pack.mjs legacy partner romance,,vg_mascot_shojo_romance.png,vg_mascot_shojo_romance.png,vg_mascot_shojo_romance.png,83fa3c5b1b41539ab6a543a842f640dec8f1be7707a10071d34b31a8f462a284,83fa3c5b1b41539ab6a543a842f640dec8f1be7707a10071d34b31a8f462a284,11b537e1649ae552,383,382,True,True,True,True,True,False,
vg_mascot_shojo_sports,Pipwing,V5 Vampire/Grimdark,pet,shojo,vampire,sports,grimdark,cast/v5/vg_mascot_shojo_sports.png,vg_mascot_shojo_sports.png,vampire-grimdark-pack.mjs legacy partner sports,,vg_mascot_shojo_sports.png,vg_mascot_shojo_sports.png,vg_mascot_shojo_sports.png,8fb551d5962fe2b992fdd29a1f6a9832e0203df6956afb51856d665fee08bc65,8fb551d5962fe2b992fdd29a1f6a9832e0203df6956afb51856d665fee08bc65,111da5782c9f4b6a,382,382,True,True,True,True,True,False,
vg_mascot_shojo_cyber,Runewing,V5 Vampire/Grimdark,pet,shojo,vampire,cyber,grimdark,cast/v5/vg_mascot_shojo_cyber.png,vg_mascot_shojo_cyber.png,vampire-grimdark-pack.mjs legacy partner cyber,,vg_mascot_shojo_cyber.png,vg_mascot_shojo_cyber.png,vg_mascot_shojo_cyber.png,30aa5f9f1d5a210a046b63e920a844d65690aa909377fd2cf68eb15ed8050057,30aa5f9f1d5a210a046b63e920a844d65690aa909377fd2cf68eb15ed8050057,3e7e0b472e996016,343,431,True,True,True,True,True,False,
vg_mascot_shojo_fantasy,Orbitwing,V5 Vampire/Grimdark,pet,shojo,vampire,fantasy,grimdark,cast/v5/vg_mascot_shojo_fantasy.png,vg_mascot_shojo_fantasy.png,vampire-grimdark-pack.mjs legacy partner fantasy,,vg_mascot_shojo_fantasy.png,vg_mascot_shojo_fantasy.png,vg_mascot_shojo_fantasy.png,c375fd38995bddbfc9cad202e9ffb4be3693340b25a4c115091e18993259b338,c375fd38995bddbfc9cad202e9ffb4be3693340b25a4c115091e18993259b338,13bd2fe0319a7432,343,431,True,True,True,True,True,False,
vg_mascot_shojo_idol,Misowing,V5 Vampire/Grimdark,pet,shojo,vampire,idol,grimdark,cast/v5/vg_mascot_shojo_idol.png,vg_mascot_shojo_idol.png,vampire-grimdark-pack.mjs legacy partner idol,,vg_mascot_shojo_idol.png,vg_mascot_shojo_idol.png,vg_mascot_shojo_idol.png,a1c61932d27c5fefdffbe3908e0d82778405587465a2c9b91e5a0563eabffc5b,a1c61932d27c5fefdffbe3908e0d82778405587465a2c9b91e5a0563eabffc5b,3f3f07641ea94416,383,383,True,True,True,True,True,False,
vg_mascot_shojo_mystery,Fangletwing,V5 Vampire/Grimdark,pet,shojo,vampire,mystery,grimdark,cast/v5/vg_mascot_shojo_mystery.png,vg_mascot_shojo_mystery.png,vampire-grimdark-pack.mjs legacy partner mystery,,vg_mascot_shojo_mystery.png,vg_mascot_shojo_mystery.png,vg_mascot_shojo_mystery.png,e06fcb9e4eb846095e7f2a1b90acf99bee0196f195594a4301c538498a95cf3b,e06fcb9e4eb846095e7f2a1b90acf99bee0196f195594a4301c538498a95cf3b,3c4a257c717f2416,383,382,True,True,True,True,True,False,
vg_mascot_shojo_comedy,Bramblewing,V5 Vampire/Grimdark,pet,shojo,vampire,comedy,grimdark,cast/v5/vg_mascot_shojo_comedy.png,vg_mascot_shojo_comedy.png,vampire-grimdark-pack.mjs legacy partner comedy,,vg_mascot_shojo_comedy.png,vg_mascot_shojo_comedy.png,vg_mascot_shojo_comedy.png,44284c180690e1a4e9d2671f6ffae34c019bbadb583a577a0e31f33d052f2eaf,44284c180690e1a4e9d2671f6ffae34c019bbadb583a577a0e31f33d052f2eaf,1e4d6e733486648b,382,383,True,True,True,True,True,False,
vg_mascot_shojo_cooking,Hexwing,V5 Vampire/Grimdark,pet,shojo,vampire,cooking,grimdark,cast/v5/vg_mascot_shojo_cooking.png,vg_mascot_shojo_cooking.png,vampire-grimdark-pack.mjs legacy partner cooking,,vg_mascot_shojo_cooking.png,vg_mascot_shojo_cooking.png,vg_mascot_shojo_cooking.png,15ac12e9c75737d9a66f8b45e32d8c310d3fd68470178e739771dd327337078b,15ac12e9c75737d9a66f8b45e32d8c310d3fd68470178e739771dd327337078b,082c657b3369ba36,383,382,True,True,True,True,True,False,
vg_mascot_shojo_military,Rookletwing,V5 Vampire/Grimdark,pet,shojo,vampire,military,grimdark,cast/v5/vg_mascot_shojo_military.png,vg_mascot_shojo_military.png,vampire-grimdark-pack.mjs legacy partner military,,vg_mascot_shojo_military.png,vg_mascot_shojo_military.png,vg_mascot_shojo_military.png,cb2579595880a539370f2d043936ad6846786a4881d23989e8e915d9afb9256b,cb2579595880a539370f2d043936ad6846786a4881d23989e8e915d9afb9256b,19c96e3675864fc0,344,431,True,True,True,True,True,False,
vg_mascot_shojo_supernatural,Emberwing,V5 Vampire/Grimdark,pet,shojo,vampire,supernatural,grimdark,cast/v5/vg_mascot_shojo_supernatural.png,vg_mascot_shojo_supernatural.png,vampire-grimdark-pack.mjs legacy partner supernatural,,vg_mascot_shojo_supernatural.png,vg_mascot_shojo_supernatural.png,vg_mascot_shojo_supernatural.png,8f2dfa0b7a987e8e473ab787548df621bdd72d9a6c26bc8c1cc1741a395201a3,8f2dfa0b7a987e8e473ab787548df621bdd72d9a6c26bc8c1cc1741a395201a3,142dc5b635973cc8,341,431,True,True,True,True,True,False,vg_mascot_shojo_samurai
vg_mascot_shojo_space,Mothkinwing,V5 Vampire/Grimdark,pet,shojo,vampire,space,grimdark,cast/v5/vg_mascot_shojo_space.png,vg_mascot_shojo_space.png,vampire-grimdark-pack.mjs legacy partner space,,vg_mascot_shojo_space.png,vg_mascot_shojo_space.png,vg_mascot_shojo_space.png,07d8e77d79121d9567763f79efefaa0410064b816c53514dd643682265fe4480,07d8e77d79121d9567763f79efefaa0410064b816c53514dd643682265fe4480,1487c27a9bd88b5c,381,383,True,True,True,True,True,False,
vg_mascot_shojo_magical,Gritwing,V5 Vampire/Grimdark,pet,shojo,vampire,magical,grimdark,cast/v5/vg_mascot_shojo_magical.png,vg_mascot_shojo_magical.png,vampire-grimdark-pack.mjs legacy partner magical,,vg_mascot_shojo_magical.png,vg_mascot_shojo_magical.png,vg_mascot_shojo_magical.png,074aa750c970a486ed111d17117af466c961b38ad4e4fa9cb36ce810ad4bf347,074aa750c970a486ed111d17117af466c961b38ad4e4fa9cb36ce810ad4bf347,58992d5f3921d836,342,431,True,True,True,True,True,False,
vg_mascot_shojo_survival,Poppetwing,V5 Vampire/Grimdark,pet,shojo,vampire,survival,grimdark,cast/v5/vg_mascot_shojo_survival.png,vg_mascot_shojo_survival.png,vampire-grimdark-pack.mjs legacy partner survival,,vg_mascot_shojo_survival.png,vg_mascot_shojo_survival.png,vg_mascot_shojo_survival.png,6048bb2e5d808a7bef03a5e24158ec5f2ee7528e47c871fe358f031b2bd7e139,6048bb2e5d808a7bef03a5e24158ec5f2ee7528e47c871fe358f031b2bd7e139,12404a3a75de43bf,339,431,True,True,True,True,True,False,
vg_mascot_shojo_pirate,Vantawing,V5 Vampire/Grimdark,pet,shojo,vampire,pirate,grimdark,cast/v5/vg_mascot_shojo_pirate.png,vg_mascot_shojo_pirate.png,vampire-grimdark-pack.mjs legacy partner pirate,,vg_mascot_shojo_pirate.png,vg_mascot_shojo_pirate.png,vg_mascot_shojo_pirate.png,b2dd938714ab21eb2715b5353331017517bea18610415383db91a92b4b7d9edf,b2dd938714ab21eb2715b5353331017517bea18610415383db91a92b4b7d9edf,25b5a5958d115f89,342,431,True,True,True,True,True,False,
vg_mascot_shojo_martial,Kettlewing,V5 Vampire/Grimdark,pet,shojo,vampire,martial,grimdark,cast/v5/vg_mascot_shojo_martial.png,vg_mascot_shojo_martial.png,vampire-grimdark-pack.mjs legacy partner martial,,vg_mascot_shojo_martial.png,vg_mascot_shojo_martial.png,vg_mascot_shojo_martial.png,a47791c27165cbf7c560853c0b1731bbb5748a89de4d21ec2e335d869ebb021a,a47791c27165cbf7c560853c0b1731bbb5748a89de4d21ec2e335d869ebb021a,18b6d473169c6467,344,431,True,True,True,True,True,False,
vg_mascot_shojo_mythology,Talonwing,V5 Vampire/Grimdark,pet,shojo,grimdark,mythology,vampire,cast/v5/vg_mascot_shojo_mythology.png,vg_mascot_shojo_mythology.png,vampire-grimdark-pack.mjs legacy partner mythology,,vg_mascot_shojo_mythology.png,vg_mascot_shojo_mythology.png,vg_mascot_shojo_mythology.png,ba6be7bd84d2358b6027fd52f7e793b8e179f196ba4f059beeacc3c05f3c99d0,ba6be7bd84d2358b6027fd52f7e793b8e179f196ba4f059beeacc3c05f3c99d0,71d1c363ae58d8a8,379,382,True,True,True,True,True,False,
vg_mascot_shojo_nordic,Biscuitwing,V5 Vampire/Grimdark,pet,shojo,vampire,nordic,grimdark,cast/v5/vg_mascot_shojo_nordic.png,vg_mascot_shojo_nordic.png,vampire-grimdark-pack.mjs legacy partner nordic,,vg_mascot_shojo_nordic.png,vg_mascot_shojo_nordic.png,vg_mascot_shojo_nordic.png,3c5e95d5a8178c4897378549cea1e4f50581aa34cd843be881ce581234ef5e45,3c5e95d5a8178c4897378549cea1e4f50581aa34cd843be881ce581234ef5e45,127949a736680f5d,381,382,True,True,True,True,True,False,
vg_mascot_shojo_samurai,Sablewingwing,V5 Vampire/Grimdark,pet,shojo,vampire,samurai,grimdark,cast/v5/vg_mascot_shojo_samurai.png,vg_mascot_shojo_samurai.png,vampire-grimdark-pack.mjs legacy partner samurai,,vg_mascot_shojo_samurai.png,vg_mascot_shojo_samurai.png,vg_mascot_shojo_samurai.png,af00bb4fea12717ac37a2d3f0bfbd670891ace960eb87f8645d18448f2a5b5d9,af00bb4fea12717ac37a2d3f0bfbd670891ace960eb87f8645d18448f2a5b5d9,122c87b33d8734cd,383,383,True,True,True,True,True,False,vg_mascot_shojo_supernatural
vg_mascot_shojo_shinobi,Lumenwing,V5 Vampire/Grimdark,pet,shojo,vampire,shinobi,grimdark,cast/v5/vg_mascot_shojo_shinobi.png,vg_mascot_shojo_shinobi.png,vampire-grimdark-pack.mjs legacy partner shinobi,,vg_mascot_shojo_shinobi.png,vg_mascot_shojo_shinobi.png,vg_mascot_shojo_shinobi.png,b17504b8c66b858953a53a1351fbba4024d77dc77c298ade9fe9b131cc7a8f62,b17504b8c66b858953a53a1351fbba4024d77dc77c298ade9fe9b131cc7a8f62,25c9a6b54ba3215b,383,383,True,True,True,True,True,False,
vg_villain_shonen_mecha,Aster Adeyemi,V5 Vampire/Grimdark,villain,shonen,grimdark,mecha,vampire,cast/v5/vg_villain_shonen_mecha.png,vg_villain_shonen_mecha.png,vampire-grimdark-pack.mjs legacy partner mecha,,vg_villain_shonen_mecha.png,vg_villain_shonen_mecha.png,vg_villain_shonen_mecha.png,4a7b26a6166d4ad528ae82b3b5c911a79e72522217f8128b80206c1d6d7ef3b7,4a7b26a6166d4ad528ae82b3b5c911a79e72522217f8128b80206c1d6d7ef3b7,1ab2faa43c189b99,383,383,True,True,True,True,True,False,
vg_villain_shonen_isekai,Bastien Kovacs,V5 Vampire/Grimdark,villain,shonen,grimdark,isekai,vampire,cast/v5/vg_villain_shonen_isekai.png,vg_villain_shonen_isekai.png,vampire-grimdark-pack.mjs legacy partner isekai,,vg_villain_shonen_isekai.png,vg_villain_shonen_isekai.png,vg_villain_shonen_isekai.png,6cd3b36023d2fef3e3edc7481bf4990094a376249819d8898f57952e66dc2d9d,6cd3b36023d2fef3e3edc7481bf4990094a376249819d8898f57952e66dc2d9d,3283fe00afa1af26,343,431,True,True,True,True,True,False,
vg_villain_shonen_slice,Cassian Marin,V5 Vampire/Grimdark,villain,shonen,grimdark,slice,vampire,cast/v5/vg_villain_shonen_slice.png,vg_villain_shonen_slice.png,vampire-grimdark-pack.mjs legacy partner slice,,vg_villain_shonen_slice.png,vg_villain_shonen_slice.png,vg_villain_shonen_slice.png,e94d4c5c903643a5f8f5cd557178ffd4bdcb24ab83166f0d39516d8302a86e69,e94d4c5c903643a5f8f5cd557178ffd4bdcb24ab83166f0d39516d8302a86e69,04b4c76263cf7662,380,382,True,True,True,True,True,False,
vg_villain_shonen_horror,Darya Saad,V5 Vampire/Grimdark,villain,shonen,grimdark,horror,vampire,cast/v5/vg_villain_shonen_horror.png,vg_villain_shonen_horror.png,vampire-grimdark-pack.mjs legacy partner horror,,vg_villain_shonen_horror.png,vg_villain_shonen_horror.png,vg_villain_shonen_horror.png,31684fdea83112506021d8cbd34880f528d6401748f378b7b35be647cc6c9c46,31684fdea83112506021d8cbd34880f528d6401748f378b7b35be647cc6c9c46,19950c74a6574c7b,383,383,True,True,True,True,True,False,
vg_villain_shonen_romance,Eiran Kim,V5 Vampire/Grimdark,villain,shonen,grimdark,romance,vampire,cast/v5/vg_villain_shonen_romance.png,vg_villain_shonen_romance.png,vampire-grimdark-pack.mjs legacy partner romance,,vg_villain_shonen_romance.png,vg_villain_shonen_romance.png,vg_villain_shonen_romance.png,139507e74b05a4df786e79e4cf18329c667b3697ce2dfa762c111ddc44a7dc54,139507e74b05a4df786e79e4cf18329c667b3697ce2dfa762c111ddc44a7dc54,3872064bc4373ecd,343,431,True,True,True,True,True,False,
vg_villain_shonen_sports,Farah Torres,V5 Vampire/Grimdark,villain,shonen,grimdark,sports,vampire,cast/v5/vg_villain_shonen_sports.png,vg_villain_shonen_sports.png,vampire-grimdark-pack.mjs legacy partner sports,,vg_villain_shonen_sports.png,vg_villain_shonen_sports.png,vg_villain_shonen_sports.png,eb4ed3a7c94c766c367f894d48b2be5622607e068581437058e7ebd8900860db,eb4ed3a7c94c766c367f894d48b2be5622607e068581437058e7ebd8900860db,08812faee6a3b98e,383,384,True,True,True,True,True,False,
vg_villain_shonen_cyber,Galen Lind,V5 Vampire/Grimdark,villain,shonen,grimdark,cyber,vampire,cast/v5/vg_villain_shonen_cyber.png,vg_villain_shonen_cyber.png,vampire-grimdark-pack.mjs legacy partner cyber,,vg_villain_shonen_cyber.png,vg_villain_shonen_cyber.png,vg_villain_shonen_cyber.png,6f39e40830b8c8b80a8a06e45124a6ed1d329774d0405993c48178a634c455aa,6f39e40830b8c8b80a8a06e45124a6ed1d329774d0405993c48178a634c455aa,3e9abd4127854e8c,343,432,True,True,True,True,True,False,
vg_villain_shonen_fantasy,Hanae Patel,V5 Vampire/Grimdark,villain,shonen,grimdark,fantasy,vampire,cast/v5/vg_villain_shonen_fantasy.png,vg_villain_shonen_fantasy.png,vampire-grimdark-pack.mjs legacy partner fantasy,,vg_villain_shonen_fantasy.png,vg_villain_shonen_fantasy.png,vg_villain_shonen_fantasy.png,691e0365c9c7359e528ca9680de65bb2bb6dc03bf5f1170dc7c90cc73f5bacbf,691e0365c9c7359e528ca9680de65bb2bb6dc03bf5f1170dc7c90cc73f5bacbf,0bbc6552a36e464d,343,431,True,True,True,True,True,False,
vg_villain_shonen_idol,Ilyas Voss,V5 Vampire/Grimdark,villain,shonen,grimdark,idol,vampire,cast/v5/vg_villain_shonen_idol.png,vg_villain_shonen_idol.png,vampire-grimdark-pack.mjs legacy partner idol,,vg_villain_shonen_idol.png,vg_villain_shonen_idol.png,vg_villain_shonen_idol.png,43c037e25f411c2bccb7dec4f7c6c96636bbaa2a9019903984896ab61293fe60,43c037e25f411c2bccb7dec4f7c6c96636bbaa2a9019903984896ab61293fe60,21ade02fe5007a5f,379,382,True,True,True,True,True,False,
vg_villain_shonen_mystery,Juno Okoye,V5 Vampire/Grimdark,villain,shonen,grimdark,mystery,vampire,cast/v5/vg_villain_shonen_mystery.png,vg_villain_shonen_mystery.png,vampire-grimdark-pack.mjs legacy partner mystery,,vg_villain_shonen_mystery.png,vg_villain_shonen_mystery.png,vg_villain_shonen_mystery.png,3b456f9e53872130f8b9796781b1c8a56ffac7a940d4553b81f377f2a4b1abd0,3b456f9e53872130f8b9796781b1c8a56ffac7a940d4553b81f377f2a4b1abd0,2a9236b2a6a7ddc0,344,431,True,True,True,True,True,False,
vg_villain_shonen_comedy,Kestrel Mendes,V5 Vampire/Grimdark,villain,shonen,grimdark,comedy,vampire,cast/v5/vg_villain_shonen_comedy.png,vg_villain_shonen_comedy.png,vampire-grimdark-pack.mjs legacy partner comedy,,vg_villain_shonen_comedy.png,vg_villain_shonen_comedy.png,vg_villain_shonen_comedy.png,733b059e120b61c067a5372fed9c5b9f7b1aea8dd34bb4630608bf9c4bbfc968,733b059e120b61c067a5372fed9c5b9f7b1aea8dd34bb4630608bf9c4bbfc968,1b1ec35a59342b9c,344,432,True,True,True,True,True,False,
vg_villain_shonen_cooking,Leona Rossi,V5 Vampire/Grimdark,villain,shonen,grimdark,cooking,vampire,cast/v5/vg_villain_shonen_cooking.png,vg_villain_shonen_cooking.png,vampire-grimdark-pack.mjs legacy partner cooking,,vg_villain_shonen_cooking.png,vg_villain_shonen_cooking.png,vg_villain_shonen_cooking.png,953380eeb6a04d405745e8b17ad32e1a17821798e61fa9c8926b5feb28fd114b,953380eeb6a04d405745e8b17ad32e1a17821798e61fa9c8926b5feb28fd114b,1b5b7915144aa5b3,383,384,True,True,True,True,True,False,
vg_villain_shonen_military,Marek Fujita,V5 Vampire/Grimdark,villain,shonen,grimdark,military,vampire,cast/v5/vg_villain_shonen_military.png,vg_villain_shonen_military.png,vampire-grimdark-pack.mjs legacy partner military,,vg_villain_shonen_military.png,vg_villain_shonen_military.png,vg_villain_shonen_military.png,ee5553a770262e59e9057c4db5ee2691450bfd24ce7b637c7c89bcb43ebb913d,ee5553a770262e59e9057c4db5ee2691450bfd24ce7b637c7c89bcb43ebb913d,1f349221c4beaad9,387,383,True,True,True,True,True,False,
vg_villain_shonen_supernatural,Nadia Osei,V5 Vampire/Grimdark,villain,shonen,grimdark,supernatural,vampire,cast/v5/vg_villain_shonen_supernatural.png,vg_villain_shonen_supernatural.png,vampire-grimdark-pack.mjs legacy partner supernatural,,vg_villain_shonen_supernatural.png,vg_villain_shonen_supernatural.png,vg_villain_shonen_supernatural.png,709ae2cf8e647a831d19cddfb2cef0ddd3b9e740a97ce2b573422222d4179a94,709ae2cf8e647a831d19cddfb2cef0ddd3b9e740a97ce2b573422222d4179a94,3927fc8aa90c5719,343,432,True,True,True,True,True,False,
vg_villain_shonen_space,Orin Marlow,V5 Vampire/Grimdark,villain,shonen,grimdark,space,vampire,cast/v5/vg_villain_shonen_space.png,vg_villain_shonen_space.png,vampire-grimdark-pack.mjs legacy partner space,,vg_villain_shonen_space.png,vg_villain_shonen_space.png,vg_villain_shonen_space.png,634d392939d6041f7790845226fe1ecc0227feabec7701b417f6bcafdcf6bb1b,634d392939d6041f7790845226fe1ecc0227feabec7701b417f6bcafdcf6bb1b,25c25a574f871d61,383,383,True,True,True,True,True,False,
vg_villain_shonen_magical,Priya Ito,V5 Vampire/Grimdark,villain,shonen,grimdark,magical,vampire,cast/v5/vg_villain_shonen_magical.png,vg_villain_shonen_magical.png,vampire-grimdark-pack.mjs legacy partner magical,,vg_villain_shonen_magical.png,vg_villain_shonen_magical.png,vg_villain_shonen_magical.png,8efdce3719f79e76c7cac94238491872e51b544c8157f8f13a7dcd0d51a73d77,8efdce3719f79e76c7cac94238491872e51b544c8157f8f13a7dcd0d51a73d77,1df75a6da6251209,383,383,True,True,True,True,True,False,
vg_villain_shonen_survival,Quill Khan,V5 Vampire/Grimdark,villain,shonen,grimdark,survival,vampire,cast/v5/vg_villain_shonen_survival.png,vg_villain_shonen_survival.png,vampire-grimdark-pack.mjs legacy partner survival,,vg_villain_shonen_survival.png,vg_villain_shonen_survival.png,vg_villain_shonen_survival.png,31299146b67acb3486816626268b3c2d505a2b3dd2de012d61f592aefe7dd480,31299146b67acb3486816626268b3c2d505a2b3dd2de012d61f592aefe7dd480,2a91692516abbeaa,380,382,True,True,True,True,True,False,
vg_villain_shonen_pirate,Rhea Santos,V5 Vampire/Grimdark,villain,shonen,grimdark,pirate,vampire,cast/v5/vg_villain_shonen_pirate.png,vg_villain_shonen_pirate.png,vampire-grimdark-pack.mjs legacy partner pirate,,vg_villain_shonen_pirate.png,vg_villain_shonen_pirate.png,vg_villain_shonen_pirate.png,8ac9701311c27e7b64ff89aae3e7a2d5062e1ec3a75a97cbf83b8f7419f496c1,8ac9701311c27e7b64ff89aae3e7a2d5062e1ec3a75a97cbf83b8f7419f496c1,22b86f2b81970ced,344,431,True,True,True,True,True,False,
vg_villain_shonen_martial,Soren Volkov,V5 Vampire/Grimdark,villain,shonen,grimdark,martial,vampire,cast/v5/vg_villain_shonen_martial.png,vg_villain_shonen_martial.png,vampire-grimdark-pack.mjs legacy partner martial,,vg_villain_shonen_martial.png,vg_villain_shonen_martial.png,vg_villain_shonen_martial.png,f6cb06055f245bd3eb2d2e2343d346c5da6d95d12e32ded27e8cbb76e250dc0b,f6cb06055f245bd3eb2d2e2343d346c5da6d95d12e32ded27e8cbb76e250dc0b,2486f2f8cf08725d,344,432,True,True,True,True,True,False,
